product_id,product_name,category,segment,size,color,units_sold,net_revenue,gross_profit,refund_total,headline_margin,margin_after_returns,return_rate_units,avg_rating,avg_fill_rate,action
503,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,955,18076448.1,58415.82489544898,525675.58,0.10619999999999949,-0.011236779534491018,0.02931937172774869,3.8444444444444446,0.8614052631578948,REPRICE / discount-cap
504,SaigonFlex UM-09,Streetwear,Balanced,S,white,537,10017241.67,2257025.1409896165,316249.20999999996,0.34490000000000004,0.2052844923427295,0.0297951582867784,4.045454545454546,0.9507217391304349,PROMOTE (Star)
505,SaigonFlex UM-10,Streetwear,Balanced,M,purple,168,3303902.14,345578.99328110367,63960.76,0.25679999999999986,0.09323273503657088,0.017857142857142856,3.6,0.8800000000000001,KEEP (Hold)
506,SaigonFlex UM-11,Streetwear,Balanced,L,green,12672,171464780.13,-11810741.802790046,5299520.47,0.06429999999999995,-0.08266576424362997,0.032039141414141416,3.955512572533849,0.9658487804878049,DELIST
508,SaigonFlex UM-13,Streetwear,Balanced,S,pink,927,9886873.44,3309614.7054272722,269202.25,0.3871,0.3172082454414977,0.02912621359223301,4.0344827586206895,0.8647,PROMOTE (Star)
510,SaigonFlex UM-15,Streetwear,Balanced,L,red,5338,52901690.64,-2605805.23737558,1857577.28,0.05960000000000024,-0.06491144911601233,0.03709254402397902,4.101010101010101,0.9646805970149254,DELIST
511,SaigonFlex UM-16,Streetwear,Balanced,XL,black,159,2762611.08,577667.7801600005,104151.89,0.3395000000000001,0.18632417685083655,0.03773584905660377,4.166666666666667,0.958325,KEEP (Hold)
512,SaigonFlex UR-01,Streetwear,Standard,S,orange,3466,8910746.17,180111.81282651052,223833.41,0.13000000000000017,0.007955564899669787,0.026255049047893827,3.962406015037594,0.9703,REPRICE / discount-cap
513,SaigonFlex UE-01,Streetwear,Performance,M,blue,67,374033.8,93550.8724696,24974.92,0.2572,0.2113224348911783,0.07462686567164178,,0.9538384615384616,FIX SIZING / QC
514,SaigonFlex UE-02,Streetwear,Performance,L,white,63,339786.75,74805.20209199999,24714.07,0.24980000000000008,0.17836561573398607,0.07936507936507936,5.0,0.96333,FIX SIZING / QC
515,SaigonFlex UE-03,Streetwear,Performance,XL,purple,467,2694599.96,1006531.5788696837,106676.64,0.44510000000000016,0.3473621418045626,0.042826552462526764,3.5714285714285716,0.9673057692307693,PROMOTE (Star)
516,SaigonFlex UE-04,Streetwear,Performance,S,green,1863,11050344.38,4734832.591157637,439384.98,0.49049999999999994,0.400220236343029,0.040257648953301126,3.986842105263158,0.9569134146341463,PROMOTE (Star)
517,SaigonFlex UE-05,Streetwear,Performance,M,silver,260,1908917.65,115588.15749999974,54966.83,0.15749999999999995,0.04620996196457178,0.03076923076923077,3.6666666666666665,0.948,REPRICE / discount-cap
518,SaigonFlex UE-06,Streetwear,Performance,L,pink,312,1692829.04,702736.3190171428,68825.1,0.49479999999999996,0.3857161285769462,0.038461538461538464,3.769230769230769,0.9646999999999999,PROMOTE (Star)
520,SaigonFlex UE-08,Streetwear,Performance,S,red,353,2241268.95,-229539.54749999987,70142.18,0.04999999999999999,-0.11653430136084286,0.031161473087818695,3.6666666666666665,0.9043521739130435,DELIST
521,SaigonFlex UE-09,Streetwear,Performance,M,black,6,40351.26,5510.287470000003,0.0,0.13850000000000004,0.13655800264973145,0.0,,0.9667,KEEP (Hold)
523,SaigonFlex UE-11,Streetwear,Performance,XL,blue,564,3450528.02,-131779.95665595448,170814.78,0.06859999999999994,-0.061004110693899105,0.051418439716312055,4.0,0.9627766666666667,DELIST
524,SaigonFlex UE-12,Streetwear,Performance,S,white,7,34768.27,-15484.782500000008,0.0,0.05000000000000008,-0.4453710955419988,0.0,,0.9666666666666667,DELIST
525,SaigonFlex UE-13,Streetwear,Performance,M,purple,418,2344871.4899999998,775569.4143355996,81655.76000000001,0.4031,0.30713573673762384,0.03349282296650718,3.642857142857143,0.9735128205128205,PROMOTE (Star)
527,SaigonFlex UE-15,Streetwear,Performance,XL,silver,16,103955.19,17646.686879999994,0.0,0.16829999999999998,0.16975282215346818,0.0,,0.9666625,KEEP (Hold)
528,SaigonFlex UE-16,Streetwear,Performance,S,pink,926,5911375.19,1582682.4639499998,207004.93,0.3544999999999999,0.24536953147614365,0.03455723542116631,4.111111111111111,0.9683593220338983,PROMOTE (Star)
529,SaigonFlex UE-17,Streetwear,Performance,M,yellow,704,3482898.57,1465749.1347709086,76211.72,0.4859999999999999,0.40595273550731986,0.024147727272727272,4.035714285714286,0.9657000000000001,PROMOTE (Star)
530,SaigonFlex UE-18,Streetwear,Performance,L,red,29,206955.74,39157.350342499965,0.0,0.2304999999999999,0.18920639911944442,0.0,5.0,0.9666714285714286,KEEP (Hold)
531,SaigonFlex UE-19,Streetwear,Performance,XL,black,1020,6871158.29,-452334.29199999943,156823.91,0.05,-0.07611518228336084,0.023529411764705882,3.676470588235294,0.9598088235294117,DELIST
532,SaigonFlex UE-20,Streetwear,Performance,S,orange,185,1149737.95,39804.613346551545,0.0,0.12099999999999983,0.03462059623808325,0.0,4.0,0.9595178571428571,REPRICE / discount-cap
533,SaigonFlex UE-21,Streetwear,Performance,M,blue,1080,5934004.17,2332839.7472341456,210470.81,0.4521999999999999,0.36918146841083965,0.03796296296296296,3.7045454545454546,0.9598953125,PROMOTE (Star)
534,SaigonFlex UE-22,Streetwear,Performance,L,white,723,4141541.62,483427.57706325594,73615.95,0.22480000000000006,0.10750321811292211,0.019363762102351315,3.71875,0.959890625,KEEP (Hold)
535,SaigonFlex UE-23,Streetwear,Performance,XL,purple,96,539390.21,-8223.077200000058,0.0,0.12050000000000001,-0.015245136169601704,0.0,4.0,0.96515,KEEP (Hold)
536,SaigonFlex UC-01,Streetwear,Everyday,S,green,107,1129305.08,90886.89237500005,104934.1,0.12249999999999994,0.030529400213093923,0.09345794392523364,4.0,0.9666666666666667,REPRICE / discount-cap
537,SaigonFlex UC-02,Streetwear,Everyday,M,silver,338,2897295.37,1074167.2242934685,88104.72,0.43360000000000004,0.34964742154035766,0.029585798816568046,3.6875,0.9666666666666666,PROMOTE (Star)
538,SaigonFlex UC-03,Streetwear,Everyday,L,pink,74,1055332.5899999999,213810.56340852613,45950.75,0.2870999999999999,0.17522219447986617,0.04054054054054054,3.6666666666666665,0.9733499999999999,KEEP (Hold)
539,SaigonFlex UC-04,Streetwear,Everyday,XL,yellow,606,8284990.71,3089647.8999449285,315120.47000000003,0.4558,0.3462686239315864,0.036303630363036306,3.7666666666666666,0.9701842105263158,PROMOTE (Star)
540,SaigonFlex UC-05,Streetwear,Everyday,S,red,278,3643653.61,-266018.9629195882,191060.51,0.10799999999999975,-0.09842716088379466,0.050359712230215826,3.5555555555555554,0.9685222222222222,REPRICE / discount-cap
541,SaigonFlex UC-06,Streetwear,Everyday,M,black,251,3736443.7399999998,-101612.6096153846,45566.15,0.05000000000000009,-0.0332514488454777,0.01195219123505976,4.0,0.9583321428571429,DELIST
542,SaigonFlex UC-07,Streetwear,Everyday,L,orange,314,2684705.86,752957.1026248385,115250.36,0.33229999999999993,0.253573851613253,0.044585987261146494,3.4545454545454546,0.9644433333333333,PROMOTE (Star)
544,SaigonFlex UC-09,Streetwear,Everyday,S,white,486,4841015.17,695962.4290483869,96424.37,0.24750000000000003,0.13265453877364744,0.0205761316872428,4.2,0.9521782608695651,KEEP (Hold)
545,SaigonFlex UC-10,Streetwear,Everyday,M,purple,2115,18808785.73,-419396.1749462597,818173.12,0.09500000000000021,-0.04356303030133893,0.043498817966903074,3.9647058823529413,0.9711557692307693,DELIST
546,SaigonFlex UC-11,Streetwear,Everyday,L,green,596,8361232.09,411730.93164249975,569231.36,0.1698,0.01466284434545277,0.07046979865771812,4.1,0.9633299999999999,REPRICE / discount-cap
547,SaigonFlex UC-12,Streetwear,Everyday,XL,silver,393,2261506.22,572244.4434002356,107833.62,0.3432,0.22341101304073263,0.04834605597964377,4.384615384615385,0.9301666666666667,PROMOTE (Star)
548,SaigonFlex UC-13,Streetwear,Everyday,S,pink,9955,54418906.76,5799824.316016421,2277209.42,0.20760000000000003,0.08335377270687455,0.04168759417378202,3.8606965174129355,0.96476,KEEP (Hold)
549,SaigonFlex UC-14,Streetwear,Everyday,M,yellow,3471,20718199.03,2650031.8672606386,844860.88,0.21789999999999995,0.10521978409812764,0.04148660328435609,3.8151260504201683,0.9392205882352941,KEEP (Hold)
550,SaigonFlex UC-15,Streetwear,Everyday,L,red,1665,7726224.03,2057327.3904617224,230259.63999999998,0.34329999999999994,0.24859467807058674,0.03303303303303303,3.8676470588235294,0.9615384615384616,PROMOTE (Star)
551,SaigonFlex UC-16,Streetwear,Everyday,XL,black,12816,128639201.4,-8275873.286561251,4532944.18,0.05000000000000003,-0.07993096678294852,0.036906991260923845,3.904950495049505,0.960344827586207,DELIST
552,SaigonFlex UC-17,Streetwear,Everyday,S,orange,5,58840.31,3793.272499999999,0.0,0.050000000000000086,0.06446724192989464,0.0,,1.0,KEEP (Hold)
553,SaigonFlex UC-18,Streetwear,Everyday,M,blue,530,5451266.71,284393.9677413795,185154.75,0.1535000000000001,0.03430002165401806,0.033962264150943396,3.84375,0.9589730769230769,REPRICE / discount-cap
554,SaigonFlex UC-19,Streetwear,Everyday,L,white,136,1237273.83,363217.3857294546,46636.57,0.38799999999999996,0.2688556257417531,0.03676470588235294,3.625,0.9626242424242424,KEEP (Hold)
555,SaigonFlex UC-20,Streetwear,Everyday,XL,purple,1059,9749672.66,-834455.2344688606,306004.63,0.0499999999999998,-0.10057246206268586,0.030217186024551465,3.9302325581395348,0.9705823529411765,DELIST
556,SaigonFlex UC-21,Streetwear,Everyday,S,green,2897,26146040.25,-1915494.7437948287,1189875.55,0.056699999999999945,-0.09357800522696749,0.04694511563686572,4.087719298245614,0.9704771428571429,DELIST
557,SaigonFlex UC-22,Streetwear,Everyday,M,silver,923,8021798.07,1048796.6991149038,312659.13,0.2513,0.1096608434443826,0.041170097508125676,3.8333333333333335,0.9641038461538461,KEEP (Hold)
559,SaigonFlex UC-24,Streetwear,Everyday,XL,yellow,8978,60896635.17,1919127.8871242777,2042777.26,0.14230000000000012,0.014797737834390588,0.034751615059033195,3.982142857142857,0.9624951923076923,REPRICE / discount-cap
562,SaigonFlex UC-27,Streetwear,Everyday,L,orange,529,5267529.74,-315675.5436312854,217087.99,0.05000000000000002,-0.07910095584468445,0.04158790170132325,3.8823529411764706,0.9567962962962964,DELIST
563,SaigonFlex UC-28,Streetwear,Everyday,XL,blue,1521,12732543.91,-915145.7572491877,372001.98,0.05000000000000006,-0.08382560188714577,0.032215647600262985,4.0,0.8499888888888889,DELIST
564,SaigonFlex UC-29,Streetwear,Everyday,S,white,8,94435.52,31422.30512000001,0.0,0.3153,0.3327382018969135,0.0,,1.0,KEEP (Hold)
565,SaigonFlex UC-30,Streetwear,Everyday,M,purple,2693,26228523.25,1852295.626155872,799204.55,0.1582,0.055507956144184314,0.03304864463423691,4.016806722689076,0.9685771428571428,KEEP (Hold)
566,SaigonFlex UC-31,Streetwear,Everyday,L,green,1657,17345681.35,1418328.6222110186,420590.9,0.1843000000000001,0.06971218170750362,0.026554013277006638,3.872340425531915,0.9787848484848485,KEEP (Hold)
567,SaigonFlex UC-32,Streetwear,Everyday,XL,silver,3770,33790922.98,947232.5973810777,1386571.27,0.14040000000000008,0.00762363503847621,0.042440318302387266,3.950354609929078,0.9568410256410257,REPRICE / discount-cap
568,SaigonFlex UC-33,Streetwear,Everyday,S,pink,843,7650092.91,1218986.3824845226,448097.95,0.27569999999999995,0.1252004205986654,0.05812574139976275,4.285714285714286,0.9699372549019608,FIX SIZING / QC
569,SaigonFlex UC-34,Streetwear,Everyday,M,yellow,206,2298709.43,-167428.13772727223,111171.68,0.05000000000000003,-0.09515866029780318,0.04854368932038835,4.125,0.9631526315789474,DELIST
570,SaigonFlex UC-35,Streetwear,Everyday,L,red,626,3762499.8,-221383.4469523253,175800.31,0.08230000000000011,-0.08188367917236887,0.04472843450479233,4.0,0.9637608695652173,DELIST
571,SaigonFlex UC-36,Streetwear,Everyday,XL,black,2227,12428146.37,-953763.0099999979,215093.74,0.050000000000000044,-0.08389577809582863,0.018859452177817693,3.913978494623656,0.9592481481481481,DELIST
572,SaigonFlex UC-37,Streetwear,Everyday,S,orange,4182,20264332.23,-1301265.7099253759,991857.95,0.04999999999999998,-0.08631346758930372,0.05045432807269249,3.8666666666666667,0.9500048387096774,DELIST
573,SaigonFlex UC-38,Streetwear,Everyday,M,blue,2299,7848674.5,1379845.6708077416,318407.69,0.24839999999999987,0.15244591272544414,0.041757285776424534,3.882978723404255,0.959996,PROMOTE (Star)
574,SaigonFlex UC-39,Streetwear,Everyday,L,white,1525,15149699.96,-305544.8565391265,391276.11,0.07130000000000004,-0.03194747392708819,0.02754098360655738,3.810344827586207,0.9640490196078432,DELIST
575,SaigonFlex UC-40,Streetwear,Everyday,XL,purple,2010,19781254.44,-1524864.5569325127,583614.3200000001,0.04999999999999998,-0.0886383064819576,0.03333333333333333,3.958904109589041,0.9560500000000001,DELIST
576,SaigonFlex UC-41,Streetwear,Everyday,S,green,362,6260803.24,1709629.6054465882,70123.19,0.33039999999999997,0.2658845770023517,0.011049723756906077,3.0833333333333335,0.97083125,PROMOTE (Star)
577,SaigonFlex UC-42,Streetwear,Everyday,M,silver,3278,36389392.04,6118287.525573306,1171722.03,0.24850000000000008,0.15027241639394573,0.034472239170225745,3.9379310344827587,0.9725977777777778,PROMOTE (Star)
578,SaigonFlex UC-43,Streetwear,Everyday,L,pink,6149,51230210.14,10349703.39898257,2287859.36,0.2937999999999999,0.17514399347926332,0.04456009107171898,3.892857142857143,0.9609189655172414,PROMOTE (Star)
579,SaigonFlex UC-44,Streetwear,Everyday,XL,yellow,446,6192602.72,-68940.60578356497,213817.41999999998,0.11930000000000016,-0.027523701261135267,0.03587443946188341,3.9523809523809526,0.96889,REPRICE / discount-cap
580,SaigonFlex UC-45,Streetwear,Everyday,S,red,5839,50881873.44,-4042511.3850674108,1712337.04,0.05000000000000004,-0.09461525270897055,0.03425244048638466,3.92018779342723,0.9669950980392157,DELIST
581,SaigonFlex UC-46,Streetwear,Everyday,M,black,627,9319475.9,463030.6133000031,274698.6,0.15400000000000014,0.03460715835425929,0.030303030303030304,4.086956521739131,0.9694458333333333,REPRICE / discount-cap
583,SaigonFlex UC-48,Streetwear,Everyday,XL,blue,443,2543014.22,585615.9953573917,47883.340000000004,0.33160000000000006,0.21840486600154788,0.01805869074492099,3.8333333333333335,0.9649157894736843,PROMOTE (Star)
585,SaigonFlex UC-50,Streetwear,Everyday,M,purple,5541,24653646.87,-1899046.9698100053,938075.12,0.05000000000000009,-0.09369801141486758,0.039704024544306084,4.013888888888889,0.9305541666666667,DELIST
586,SaigonFlex UC-51,Streetwear,Everyday,L,green,2518,10338914.63,-551566.2013476063,404568.18,0.04999999999999998,-0.07072615508276184,0.04130262112787927,4.106796116504855,0.9694458333333333,DELIST
588,SaigonFlex UC-53,Streetwear,Everyday,S,pink,210,1357075.47,30322.387584939832,53019.009999999995,0.1505,0.0018973630619351042,0.0380952380952381,3.857142857142857,0.9638916666666667,REPRICE / discount-cap
589,SaigonFlex UC-54,Streetwear,Everyday,M,yellow,1924,17473979.96,3524516.8731596656,922941.79,0.2897000000000003,0.17025099522177786,0.05353430353430354,3.942857142857143,0.9703777777777778,FIX SIZING / QC
590,SaigonFlex UC-55,Streetwear,Everyday,L,red,3107,29589159.51,-1870508.9845690392,1240473.39,0.05000000000000017,-0.08221184790864355,0.04312841969745736,3.9545454545454546,0.9104529411764707,DELIST
591,SaigonFlex UC-56,Streetwear,Everyday,XL,black,1476,14243845.66,-1248531.835354969,548808.15,0.04999999999999984,-0.10444527375356084,0.03997289972899729,3.735294117647059,0.960785294117647,DELIST
592,SaigonFlex UC-57,Streetwear,Everyday,S,orange,591,6279527.33,1937482.6703848774,120148.57,0.36519999999999986,0.29759607994804815,0.023688663282571912,4.086956521739131,0.9719421052631578,PROMOTE (Star)
593,SaigonFlex UC-58,Streetwear,Everyday,M,blue,674,6721967.68,692137.8482546946,239668.28,0.18239999999999976,0.0839484483401894,0.037091988130563795,3.911764705882353,0.9666676470588236,KEEP (Hold)
595,SaigonFlex UC-60,Streetwear,Everyday,XL,purple,2066,16491509.040000001,5572888.414878415,664866.26,0.41119999999999984,0.3109082278914109,0.04017424975798645,3.7662337662337664,0.922225,PROMOTE (Star)
596,SaigonFlex UC-61,Streetwear,Everyday,S,green,7548,64167419.09,20071552.748306803,2246006.15,0.39,0.2905436312636708,0.03709591944886063,3.9404388714733543,0.9617128712871287,PROMOTE (Star)
599,SaigonFlex UC-64,Streetwear,Everyday,XL,yellow,6123,57007310.49,-4935489.193813227,1838941.51,0.049999999999999975,-0.10117733171162664,0.03250040829658664,3.8461538461538463,0.932239344262295,DELIST
600,SaigonFlex UC-65,Streetwear,Everyday,S,red,6016,48412794.11,20454269.31959834,1675461.1,0.49199999999999994,0.39811278275456846,0.03540558510638298,4.07563025210084,0.9698983870967741,PROMOTE (Star)
601,SaigonFlex UC-66,Streetwear,Everyday,M,black,645,9020494.87,-633072.3279368933,377230.86,0.05000000000000007,-0.089601711781523,0.04186046511627907,3.903225806451613,0.9092555555555555,DELIST
602,SaigonFlex UC-67,Streetwear,Everyday,L,orange,339,4497937.13,513804.98038229067,88984.69,0.2541000000000002,0.1022864668221976,0.017699115044247787,3.6923076923076925,0.9240944444444446,KEEP (Hold)
603,SaigonFlex UC-68,Streetwear,Everyday,XL,blue,299,3054193.29,613187.3563527274,149676.83000000002,0.25960000000000005,0.171809614636407,0.05016722408026756,3.357142857142857,0.976675,FIX SIZING / QC
604,SaigonFlex UC-69,Streetwear,Everyday,S,white,32847,178963125.13,42912814.048374474,6113477.47,0.3249000000000001,0.21915297143191395,0.03558924711541389,3.9978005865102637,0.9650809523809524,PROMOTE (Star)
605,SaigonFlex UC-70,Streetwear,Everyday,M,purple,8091,35319669.76,4992867.567162998,1340913.91,0.2414,0.12064208175564324,0.04016808799901125,4.069908814589666,0.9636045977011495,KEEP (Hold)
606,SaigonFlex UC-71,Streetwear,Everyday,L,green,2653,9496125.15,71457.59688976966,468653.09,0.12129999999999996,-0.01694976865008179,0.05013192612137203,3.79,0.970668,REPRICE / discount-cap
607,SaigonFlex UC-72,Streetwear,Everyday,XL,silver,5,56492.9,18110.549420000003,0.0,0.3271,0.320580983096991,0.0,,0.96665,KEEP (Hold)
608,SaigonFlex UC-73,Streetwear,Everyday,S,pink,204,2248697.86,-18587.720000000205,58450.16,0.04999999999999999,-0.01696020313729485,0.03431372549019608,3.5714285714285716,0.9644533333333333,DELIST
609,SaigonFlex UC-74,Streetwear,Everyday,M,yellow,14322,133573525.34,4851625.344675332,5729880.67,0.13800000000000007,0.014889345169848626,0.0445468509984639,3.921818181818182,0.9628442622950819,REPRICE / discount-cap
610,SaigonFlex UC-75,Streetwear,Everyday,L,red,85,777576.76,-37369.25462000002,34307.95,0.13799999999999993,-0.06135497695430097,0.058823529411764705,4.75,0.9595214285714285,FIX SIZING / QC
611,SaigonFlex UC-76,Streetwear,Everyday,XL,black,884,13742133.4,2784102.941170005,353511.46,0.3098000000000001,0.18679392704792874,0.024886877828054297,3.96875,0.9652217391304347,PROMOTE (Star)
612,SaigonFlex UC-77,Streetwear,Everyday,S,orange,253,2619484.25,690311.6885300002,44516.39,0.3498000000000001,0.2523571861560153,0.015810276679841896,4.153846153846154,0.9470705882352942,PROMOTE (Star)
614,SaigonFlex UC-79,Streetwear,Everyday,L,white,144,1009667.7,57951.911503058625,66016.75,0.2002,0.02146872668461915,0.0625,4.0,0.949975,REPRICE / discount-cap
615,SaigonFlex UC-80,Streetwear,Everyday,XL,purple,7800,57588660.94,19577090.797292702,1820621.79,0.4149,0.31907974663297584,0.03256410256410256,4.013937282229965,0.9684826086956523,PROMOTE (Star)
617,SaigonFlex UC-82,Streetwear,Everyday,M,silver,1319,12173623.81,3361983.3604436964,702490.78,0.3419000000000001,0.23959123881345304,0.058377558756633814,3.744186046511628,0.8695652173913043,FIX SIZING / QC
618,SaigonFlex UC-83,Streetwear,Everyday,L,pink,85,1186463.35,34773.54062500014,0.0,0.04999999999999997,0.029308567032433102,0.0,5.0,0.9592555555555555,KEEP (Hold)
619,SaigonFlex UC-84,Streetwear,Everyday,XL,yellow,1,11203.85,4694.23073,0.0,0.4258,0.4189837180969042,0.0,,0.9333,KEEP (Hold)
622,SaigonFlex UC-87,Streetwear,Everyday,L,orange,3882,34131492.39,5503336.654772885,1233088.02,0.25860000000000005,0.14034420549232385,0.03632148377125193,3.994219653179191,0.9701103448275862,KEEP (Hold)
623,SaigonFlex UC-88,Streetwear,Everyday,XL,blue,711,10875323.41,3875656.2782577006,341463.86,0.42129999999999973,0.3353838513630985,0.03234880450070324,4.2,0.9611000000000001,PROMOTE (Star)
625,SaigonFlex UC-90,Streetwear,Everyday,M,purple,228,3400322.43,1409011.6638000002,25651.75,0.45670000000000005,0.4094005088070428,0.008771929824561403,2.7142857142857144,0.937038888888889,PROMOTE (Star)
626,SaigonFlex UC-91,Streetwear,Everyday,L,green,543,7831328.18,-945290.5596496984,246153.91,0.05000000000000009,-0.13149907972081365,0.03683241252302026,4.136363636363637,0.9696954545454546,DELIST
627,SaigonFlex UC-92,Streetwear,Everyday,XL,silver,103,1000732.47,206706.7451399999,67356.38,0.29959999999999987,0.16621007791423006,0.06796116504854369,3.5714285714285716,0.9538384615384616,FIX SIZING / QC
628,SaigonFlex UC-93,Streetwear,Everyday,S,pink,57,645330.31,116440.79164000007,71218.56,0.1943,0.12040020841419963,0.12280701754385964,,0.9533200000000001,FIX SIZING / QC
629,SaigonFlex UC-94,Streetwear,Everyday,M,yellow,26,253828.05,7601.1600000000035,34342.72,0.05000000000000013,-0.03073352216195176,0.15384615384615385,5.0,0.9592666666666667,FIX SIZING / QC
630,SaigonFlex UC-95,Streetwear,Everyday,L,red,461,2527024.62,744756.938685,124179.45000000001,0.37410000000000004,0.26240523262096277,0.04772234273318872,3.7222222222222223,0.9095142857142857,PROMOTE (Star)
631,SaigonFlex UC-96,Streetwear,Everyday,XL,black,3761,15917269.07,-793488.7678597122,574489.27,0.05,-0.06654268404659898,0.03695825578303643,3.971014492753623,0.959155,DELIST
632,SaigonFlex UC-97,Streetwear,Everyday,S,orange,1189,4951832.14,1838939.9186799997,125061.93,0.4596,0.35404050002389614,0.025231286795626577,4.148936170212766,0.9753565217391305,PROMOTE (Star)
633,SaigonFlex UC-98,Streetwear,Everyday,M,blue,924,5595663.85,2112825.0738498624,301533.26,0.446,0.3401991010775832,0.05303030303030303,4.147058823529412,0.9694416666666668,FIX SIZING / QC
634,SaigonFlex UC-99,Streetwear,Everyday,L,white,978,9617433.34,3743729.5356967207,307118.47,0.4433000000000001,0.36732299092478593,0.032719836400818,4.2105263157894735,0.8578947368421053,PROMOTE (Star)
635,SaigonFlex UC-00,Streetwear,Everyday,XL,purple,13265,128074357.8,5964322.510110304,5143214.37,0.1433,0.02621293047610423,0.04153788164342254,3.91699604743083,0.9707106060606061,REPRICE / discount-cap
636,SaigonFlex UC-01,Streetwear,Everyday,S,green,9730,93349785.84,3998777.805289641,3783716.83,0.1569000000000001,0.022470161703416435,0.0421377183967112,3.997319034852547,0.9498252631578947,REPRICE / discount-cap
637,SaigonFlex UC-02,Streetwear,Everyday,M,silver,887,8406699.2,989272.64301378,263935.87,0.2355,0.09921226240817088,0.029312288613303268,3.9393939393939394,0.964229268292683,KEEP (Hold)
638,SaigonFlex UC-03,Streetwear,Everyday,L,pink,834,8881140.48,-710007.5549999997,324837.10000000003,0.05000000000000007,-0.0977455635573957,0.03477218225419664,3.8,0.9789526315789474,DELIST
639,SaigonFlex UC-04,Streetwear,Everyday,XL,yellow,640,6152745.5200000005,-283802.77999999933,311032.55,0.05000000000000009,-0.06725573286224576,0.05625,3.5555555555555554,0.9653360000000001,DELIST
640,SaigonFlex UC-05,Streetwear,Everyday,S,red,868,7228429.81,-817475.2912307698,214250.56,0.0500000000000001,-0.12606094105944843,0.029953917050691243,4.344827586206897,0.9240666666666666,DELIST
641,SaigonFlex UC-06,Streetwear,Everyday,M,black,5133,46063684.16,3706109.695232779,1393825.41,0.1713000000000003,0.06497689621415915,0.032144944476914086,4.014084507042254,0.9624212765957447,KEEP (Hold)
642,SaigonFlex UC-07,Streetwear,Everyday,L,orange,1638,15801321.47,3348592.8044618424,455317.74,0.3001000000000001,0.19465034194553793,0.029304029304029304,3.9855072463768115,0.968,PROMOTE (Star)
643,SaigonFlex UC-08,Streetwear,Everyday,XL,blue,9,110290.61999999998,23535.717149999968,0.0,0.30739999999999995,0.21339726941420742,0.0,2.0,0.95,KEEP (Hold)
644,SaigonFlex UC-09,Streetwear,Everyday,S,white,5992,57404740.58,5735474.06089326,1825661.52,0.18709999999999996,0.08290573410815047,0.03287716955941255,3.931451612903226,0.943998,KEEP (Hold)
645,SaigonFlex UC-10,Streetwear,Everyday,M,purple,644,5317339.49,-158328.63100000005,325683.07,0.05,-0.05824503051901243,0.06366459627329192,3.611111111111111,0.9674975,DELIST
646,SaigonFlex UC-11,Streetwear,Everyday,L,green,288,2946548.42,388672.0740799997,337946.94,0.21109999999999995,0.06544245945905743,0.1111111111111111,4.166666666666667,0.9587380952380953,FIX SIZING / QC
647,SaigonFlex UC-12,Streetwear,Everyday,XL,silver,5686,55764489.59,21427528.529407933,2013360.23,0.45269999999999994,0.35962469422128956,0.037284558564896236,3.940677966101695,0.9645096774193548,PROMOTE (Star)
648,SaigonFlex UC-13,Streetwear,Everyday,S,pink,1631,15261907.85,-1101548.5011999998,254230.93,0.05000000000000006,-0.07963097342381083,0.017167381974248927,3.9464285714285716,0.967391304347826,DELIST
649,SaigonFlex UC-14,Streetwear,Everyday,M,yellow,198,1829650.49,-67214.55700000003,78536.04999999999,0.05000000000000008,-0.05871618737412522,0.04040404040404041,4.0,0.9399933333333333,DELIST
650,SaigonFlex UC-15,Streetwear,Everyday,L,red,7287,39546803.1,-2751324.0461514294,1347026.12,0.05000000000000002,-0.08418482099376325,0.03636613146699602,3.8359621451104102,0.9243216216216216,DELIST
651,SaigonFlex UC-16,Streetwear,Everyday,XL,black,1152,10308056.22,3824835.591211114,395662.52999999997,0.43070000000000014,0.34522632453778984,0.03993055555555555,3.9583333333333335,0.9788,PROMOTE (Star)
652,SaigonFlex UC-17,Streetwear,Everyday,S,orange,255,2282328.83,-130634.16999999993,16570.05,0.049999999999999954,-0.0603513473560249,0.00784313725490196,4.111111111111111,0.9698428571428572,DELIST
653,SaigonFlex UC-18,Streetwear,Everyday,M,blue,1397,12950543.36,-1096718.7637287807,535924.83,0.05000000000000012,-0.10083331029159627,0.046528274874731566,3.7777777777777777,0.8425833333333332,DELIST
654,SaigonFlex UC-19,Streetwear,Everyday,L,white,53,575836.02,-43365.22026923078,22867.489999999998,0.05000000000000012,-0.09473125352596039,0.03773584905660377,4.0,0.966675,DELIST
655,SaigonFlex UC-20,Streetwear,Everyday,XL,purple,438,4415321.44,982611.5187971815,308280.7,0.3379000000000001,0.1793503346253503,0.0684931506849315,3.6875,0.9579695652173913,FIX SIZING / QC
656,SaigonFlex UC-21,Streetwear,Everyday,S,green,1096,10770331.05,1040755.4491955042,338331.81,0.1902999999999999,0.08005472953486574,0.032846715328467155,3.7755102040816326,0.9627411764705883,KEEP (Hold)
657,SaigonFlex UC-22,Streetwear,Everyday,M,silver,7632,74726907.61,-5174055.402199507,2415218.4,0.050000000000000044,-0.08390758202590486,0.0330188679245283,3.800632911392405,0.9009428571428572,DELIST
